Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,604,5,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,640,5,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,385,5,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,475,5,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,219,5,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,284,5,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,115,5,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,145,5,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,71,5,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,60,5,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,18,5,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,12,5,19,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,294,6,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,331,6,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,8,6,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,17,6,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,17,1
2023-01-01,2,Eixample,10,Sant Antoni,..,1,4,1
2023-01-01,2,Eixample,10,Sant Antoni,..,1,5,2
2023-01-01,2,Eixample,10,Sant Antoni,..,1,6,2
2023-01-01,2,Eixample,10,Sant Antoni,..,1,7,1
2023-01-01,2,Eixample,10,Sant Antoni,..,1,8,1
2023-01-01,2,Eixample,10,Sant Antoni,..,1,10,1
2023-01-01,2,Eixample,10,Sant Antoni,..,1,13,1
2023-01-01,2,Eixample,10,Sant Antoni,..,1,14,1
2023-01-01,2,Eixample,10,Sant Antoni,37,1,16,1
2023-01-01,2,Eixample,10,Sant Antoni,15,1,16,2
2023-01-01,2,Eixample,10,Sant Antoni,112,1,17,1
2023-01-01,2,Eixample,10,Sant Antoni,34,1,17,2
2023-01-01,2,Eixample,10,Sant Antoni,103,1,18,1
2023-01-01,2,Eixample,10,Sant Antoni,21,1,18,2
2023-01-01,2,Eixample,10,Sant Antoni,29,1,19,1
2023-01-01,2,Eixample,10,Sant Antoni,6,1,19,2
2023-01-01,2,Eixample,10,Sant Antoni,5,1,20,1
2023-01-01,2,Eixample,10,Sant Antoni,30,2,3,1
2023-01-01,2,Eixample,10,Sant Antoni,49,2,3,2
2023-01-01,2,Eixample,10,Sant Antoni,48,2,4,1
2023-01-01,2,Eixample,10,Sant Antoni,92,2,4,2
2023-01-01,2,Eixample,10,Sant Antoni,57,2,5,1
2023-01-01,2,Eixample,10,Sant Antoni,107,2,5,2
2023-01-01,2,Eixample,10,Sant Antoni,71,2,6,1
2023-01-01,2,Eixample,10,Sant Antoni,90,2,6,2
2023-01-01,2,Eixample,10,Sant Antoni,66,2,7,1
2023-01-01,2,Eixample,10,Sant Antoni,93,2,7,2
2023-01-01,2,Eixample,10,Sant Antoni,88,2,8,1
2023-01-01,2,Eixample,10,Sant Antoni,101,2,8,2
2023-01-01,2,Eixample,10,Sant Antoni,90,2,9,1
2023-01-01,2,Eixample,10,Sant Antoni,89,2,9,2
2023-01-01,2,Eixample,10,Sant Antoni,113,2,10,1
2023-01-01,2,Eixample,10,Sant Antoni,89,2,10,2
2023-01-01,2,Eixample,10,Sant Antoni,121,2,11,1
2023-01-01,2,Eixample,10,Sant Antoni,94,2,11,2
2023-01-01,2,Eixample,10,Sant Antoni,131,2,12,1
2023-01-01,2,Eixample,10,Sant Antoni,97,2,12,2
2023-01-01,2,Eixample,10,Sant Antoni,174,2,13,1
2023-01-01,2,Eixample,10,Sant Antoni,109,2,13,2
2023-01-01,2,Eixample,10,Sant Antoni,238,2,14,1
2023-01-01,2,Eixample,10,Sant Antoni,135,2,14,2
2023-01-01,2,Eixample,10,Sant Antoni,330,2,15,1
2023-01-01,2,Eixample,10,Sant Antoni,174,2,15,2
2023-01-01,2,Eixample,10,Sant Antoni,285,2,16,1
2023-01-01,2,Eixample,10,Sant Antoni,124,2,16,2
2023-01-01,2,Eixample,10,Sant Antoni,280,2,17,1
2023-01-01,2,Eixample,10,Sant Antoni,88,2,17,2
2023-01-01,2,Eixample,10,Sant Antoni,166,2,18,1
2023-01-01,2,Eixample,10,Sant Antoni,57,2,18,2
2023-01-01,2,Eixample,10,Sant Antoni,68,2,19,1
2023-01-01,2,Eixample,10,Sant Antoni,8,2,19,2
2023-01-01,2,Eixample,10,Sant Antoni,16,2,20,1
2023-01-01,2,Eixample,10,Sant Antoni,..,2,20,2
2023-01-01,2,Eixample,10,Sant Antoni,240,3,3,1
2023-01-01,2,Eixample,10,Sant Antoni,233,3,3,2
2023-01-01,2,Eixample,10,Sant Antoni,223,3,4,1
2023-01-01,2,Eixample,10,Sant Antoni,270,3,4,2
2023-01-01,2,Eixample,10,Sant Antoni,206,3,5,1
2023-01-01,2,Eixample,10,Sant Antoni,271,3,5,2
2023-01-01,2,Eixample,10,Sant Antoni,184,3,6,1
2023-01-01,2,Eixample,10,Sant Antoni,314,3,6,2
2023-01-01,2,Eixample,10,Sant Antoni,191,3,7,1
2023-01-01,2,Eixample,10,Sant Antoni,277,3,7,2
2023-01-01,2,Eixample,10,Sant Antoni,193,3,8,1
2023-01-01,2,Eixample,10,Sant Antoni,287,3,8,2
2023-01-01,2,Eixample,10,Sant Antoni,205,3,9,1
2023-01-01,2,Eixample,10,Sant Antoni,262,3,9,2
2023-01-01,2,Eixample,10,Sant Antoni,217,3,10,1
2023-01-01,2,Eixample,10,Sant Antoni,253,3,10,2
2023-01-01,2,Eixample,10,Sant Antoni,240,3,11,1
2023-01-01,2,Eixample,10,Sant Antoni,203,3,11,2
2023-01-01,2,Eixample,10,Sant Antoni,277,3,12,1
2023-01-01,2,Eixample,10,Sant Antoni,169,3,12,2
2023-01-01,2,Eixample,10,Sant Antoni,235,3,13,1
2023-01-01,2,Eixample,10,Sant Antoni,157,3,13,2
2023-01-01,2,Eixample,10,Sant Antoni,281,3,14,1
2023-01-01,2,Eixample,10,Sant Antoni,144,3,14,2
2023-01-01,2,Eixample,10,Sant Antoni,293,3,15,1
2023-01-01,2,Eixample,10,Sant Antoni,129,3,15,2
2023-01-01,2,Eixample,10,Sant Antoni,197,3,16,1
2023-01-01,2,Eixample,10,Sant Antoni,88,3,16,2
2023-01-01,2,Eixample,10,Sant Antoni,147,3,17,1
2023-01-01,2,Eixample,10,Sant Antoni,68,3,17,2
2023-01-01,2,Eixample,10,Sant Antoni,84,3,18,1
2023-01-01,2,Eixample,10,Sant Antoni,35,3,18,2
2023-01-01,2,Eixample,10,Sant Antoni,21,3,19,1
2023-01-01,2,Eixample,10,Sant Antoni,8,3,19,2
2023-01-01,2,Eixample,10,Sant Antoni,..,3,20,1
2023-01-01,2,Eixample,10,Sant Antoni,50,4,3,1
2023-01-01,2,Eixample,10,Sant Antoni,66,4,3,2
2023-01-01,2,Eixample,10,Sant Antoni,435,4,4,1
2023-01-01,2,Eixample,10,Sant Antoni,337,4,4,2
2023-01-01,2,Eixample,10,Sant Antoni,357,4,5,1
2023-01-01,2,Eixample,10,Sant Antoni,384,4,5,2
2023-01-01,2,Eixample,10,Sant Antoni,316,4,6,1
2023-01-01,2,Eixample,10,Sant Antoni,383,4,6,2
2023-01-01,2,Eixample,10,Sant Antoni,253,4,7,1
2023-01-01,2,Eixample,10,Sant Antoni,365,4,7,2
2023-01-01,2,Eixample,10,Sant Antoni,260,4,8,1
2023-01-01,2,Eixample,10,Sant Antoni,378,4,8,2
2023-01-01,2,Eixample,10,Sant Antoni,335,4,9,1
2023-01-01,2,Eixample,10,Sant Antoni,401,4,9,2
2023-01-01,2,Eixample,10,Sant Antoni,370,4,10,1
2023-01-01,2,Eixample,10,Sant Antoni,390,4,10,2
2023-01-01,2,Eixample,10,Sant Antoni,459,4,11,1
2023-01-01,2,Eixample,10,Sant Antoni,432,4,11,2
2023-01-01,2,Eixample,10,Sant Antoni,372,4,12,1
2023-01-01,2,Eixample,10,Sant Antoni,355,4,12,2
2023-01-01,2,Eixample,10,Sant Antoni,292,4,13,1
2023-01-01,2,Eixample,10,Sant Antoni,268,4,13,2
2023-01-01,2,Eixample,10,Sant Antoni,213,4,14,1
2023-01-01,2,Eixample,10,Sant Antoni,219,4,14,2
2023-01-01,2,Eixample,10,Sant Antoni,172,4,15,1
2023-01-01,2,Eixample,10,Sant Antoni,170,4,15,2
2023-01-01,2,Eixample,10,Sant Antoni,129,4,16,1
2023-01-01,2,Eixample,10,Sant Antoni,109,4,16,2
2023-01-01,2,Eixample,10,Sant Antoni,69,4,17,1
2023-01-01,2,Eixample,10,Sant Antoni,73,4,17,2
2023-01-01,2,Eixample,10,Sant Antoni,52,4,18,1
2023-01-01,2,Eixample,10,Sant Antoni,28,4,18,2
2023-01-01,2,Eixample,10,Sant Antoni,13,4,19,1
2023-01-01,2,Eixample,10,Sant Antoni,..,4,19,2
2023-01-01,2,Eixample,10,Sant Antoni,..,4,20,2
2023-01-01,2,Eixample,10,Sant Antoni,..,5,3,1
2023-01-01,2,Eixample,10,Sant Antoni,..,5,3,2
2023-01-01,2,Eixample,10,Sant Antoni,217,5,4,1
2023-01-01,2,Eixample,10,Sant Antoni,131,5,4,2
2023-01-01,2,Eixample,10,Sant Antoni,1074,5,5,1
2023-01-01,2,Eixample,10,Sant Antoni,729,5,5,2
2023-01-01,2,Eixample,10,Sant Antoni,1280,5,6,1
2023-01-01,2,Eixample,10,Sant Antoni,1085,5,6,2
2023-01-01,2,Eixample,10,Sant Antoni,1031,5,7,1
2023-01-01,2,Eixample,10,Sant Antoni,958,5,7,2
2023-01-01,2,Eixample,10,Sant Antoni,853,5,8,1
2023-01-01,2,Eixample,10,Sant Antoni,835,5,8,2
2023-01-01,2,Eixample,10,Sant Antoni,742,5,9,1
2023-01-01,2,Eixample,10,Sant Antoni,704,5,9,2
2023-01-01,2,Eixample,10,Sant Antoni,588,5,10,1
2023-01-01,2,Eixample,10,Sant Antoni,532,5,10,2
2023-01-01,2,Eixample,10,Sant Antoni,473,5,11,1
2023-01-01,2,Eixample,10,Sant Antoni,382,5,11,2
2023-01-01,2,Eixample,10,Sant Antoni,455,5,12,1
2023-01-01,2,Eixample,10,Sant Antoni,406,5,12,2
2023-01-01,2,Eixample,10,Sant Antoni,375,5,13,1
2023-01-01,2,Eixample,10,Sant Antoni,290,5,13,2
2023-01-01,2,Eixample,10,Sant Antoni,242,5,14,1
2023-01-01,2,Eixample,10,Sant Antoni,258,5,14,2
2023-01-01,2,Eixample,10,Sant Antoni,183,5,15,1
2023-01-01,2,Eixample,10,Sant Antoni,148,5,15,2
2023-01-01,2,Eixample,10,Sant Antoni,108,5,16,1
2023-01-01,2,Eixample,10,Sant Antoni,119,5,16,2
2023-01-01,2,Eixample,10,Sant Antoni,62,5,17,1
2023-01-01,2,Eixample,10,Sant Antoni,62,5,17,2
2023-01-01,2,Eixample,10,Sant Antoni,26,5,18,1
2023-01-01,2,Eixample,10,Sant Antoni,29,5,18,2
2023-01-01,2,Eixample,10,Sant Antoni,11,5,19,1
2023-01-01,2,Eixample,10,Sant Antoni,..,5,19,2
2023-01-01,2,Eixample,10,Sant Antoni,168,6,3,1
2023-01-01,2,Eixample,10,Sant Antoni,198,6,3,2
2023-01-01,2,Eixample,10,Sant Antoni,5,6,4,1
2023-01-01,2,Eixample,10,Sant Antoni,7,6,4,2
2023-01-01,2,Eixample,10,Sant Antoni,..,6,13,1
2023-01-01,2,Eixample,10,Sant Antoni,..,6,13,2
2023-01-01,2,Eixample,10,Sant Antoni,..,6,14,1
2023-01-01,2,Eixample,10,Sant Antoni,..,6,14,2
2023-01-01,2,Eixample,10,Sant Antoni,..,6,15,1
2023-01-01,2,Eixample,10,Sant Antoni,..,6,16,1
2023-01-01,2,Eixample,10,Sant Antoni,..,6,16,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,3,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,4,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,5,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,5,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,6,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,6,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,7,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,7,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,8,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,8,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,9,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,9,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,10,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,10,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,11,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,11,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,12,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,12,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,13,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,13,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,14,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,15,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,41,1,16,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,19,1,16,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,141,1,17,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,39,1,17,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,107,1,18,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,20,1,18,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,42,1,19,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,19,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,20,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,70,2,3,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,99,2,3,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,67,2,4,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,141,2,4,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,80,2,5,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,177,2,5,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,123,2,6,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,186,2,6,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,159,2,7,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,201,2,7,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,174,2,8,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,241,2,8,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,187,2,9,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,231,2,9,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,178,2,10,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,229,2,10,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,185,2,11,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,203,2,11,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,240,2,12,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,200,2,12,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,317,2,13,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,217,2,13,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,351,2,14,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,226,2,14,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,406,2,15,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,242,2,15,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,300,2,16,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,156,2,16,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,252,2,17,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,102,2,17,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,137,2,18,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,55,2,18,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,38,2,19,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,11,2,19,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,7,2,20,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,2,20,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,256,3,3,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,271,3,3,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,312,3,4,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,420,3,4,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,280,3,5,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,371,3,5,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,295,3,6,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,418,3,6,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,289,3,7,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,390,3,7,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,320,3,8,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,494,3,8,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,314,3,9,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,425,3,9,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,330,3,10,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,406,3,10,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,305,3,11,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,318,3,11,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,335,3,12,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,272,3,12,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,248,3,13,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,209,3,13,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,186,3,14,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,148,3,14,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,180,3,15,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,117,3,15,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,108,3,16,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,73,3,16,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,78,3,17,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,35,3,17,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,25,3,18,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,17,3,18,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,3,19,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,3,19,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,3,20,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,67,4,3,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,49,4,3,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,371,4,4,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,375,4,4,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,397,4,5,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,388,4,5,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,342,4,6,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,438,4,6,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,328,4,7,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,420,4,7,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,365,4,8,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,469,4,8,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,407,4,9,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,466,4,9,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,418,4,10,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,393,4,10,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,381,4,11,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,416,4,11,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,324,4,12,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,307,4,12,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,166,4,13,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,241,4,13,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,105,4,14,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,134,4,14,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,66,4,15,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,85,4,15,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,48,4,16,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,53,4,16,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,36,4,17,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,29,4,17,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,14,4,18,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,13,4,18,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,19,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,19,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,20,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,3,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,3,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,203,5,4,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,102,5,4,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,902,5,5,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,594,5,5,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,1159,5,6,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,923,5,6,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,955,5,7,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,839,5,7,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,808,5,8,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,697,5,8,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,618,5,9,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,562,5,9,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,407,5,10,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,341,5,10,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,314,5,11,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,279,5,11,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,270,5,12,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,222,5,12,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,193,5,13,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,134,5,13,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,101,5,14,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,104,5,14,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,71,5,15,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,64,5,15,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,21,5,16,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,39,5,16,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,11,5,17,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,19,5,17,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,5,18,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,11,5,18,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,19,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,19,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,231,6,3,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,212,6,3,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,11,6,4,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,14,6,4,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,11,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,13,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,17,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,17,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,5,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,7,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,13,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,16,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,9,1,17,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,17,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,18,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,18,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,19,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,19,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5,2,3,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,2,3,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,7,2,4,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,11,2,4,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8,2,5,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,2,5,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,2,6,1
